officer_id,allegation_id,race,gender,cr_text,id,disciplined,allegation_count
13028,1074375,Black,F,"Initial / Intake Allegation 1: The reporting party/victim related that her
daughter's boyfriend, whom the victim
would not identify, left the victim's house
through the back door to go to a store. The
victim observed officers run into her back
yard and then observed the accused
officers in the ""wagon."" The victim alleged
that the accused officers refused to provide
their names upon her request. The victim
further alleged that the driver officer was
discourteous because he called her
“belligerent,” wanted to know the name of
her daughter's boyfriend and told her to “get
out of here.""
Initial / Intake Allegation 1: The reporting party/victim related that her
daughter's boyfriend, whom the victim
would not identify, left the victim's house
through the back door to go to a store. The
victim observed officers run into her back
yard and then observed the accused
officers in the ""wagon.” The victim alleged
that the accused officers refused to provide
their names upon her request. The victim
further alleged that the driver officer was
discourteous because he called her
“belligerent,"" wanted to know the name of
her daughter's boyfriend and told her to ""get
out of here.""
Finding 1: (None Entered)
",237838,false,32
24615,1075099,Black,M,"Initial / Intake Allegation 1:  The complainant alleged that while looking
for a parking space, he was curbed, made
to exit the vehicle, searched and detained
without justification. The complainant
alleged that the officers were rude and
would not state why they had pulled him
over.
Finding 1: (None Entered)
",238329,false,5
25986,1075456,White,M,"Initial / Intake Allegation 1: The complainant alleged that the accused
sergeant failed to file a complaint related to
three officers who detained him.
The complainant alleged that the accused
officer detained him without justification
after the complainant stopped to complain
that the officer's patrol car was parked in
the bike lane, and that the accused officer
refused to summon a supervisor or provide
his star number upon request. The
complainant contacted 911 to report the
officer and Sgt. Senner #1096 responded to
the location.
The complainant alleged that the accused
officer detained him without justification
after the complainant stopped to complain
that the officer's patrol car was parked in
the bike lane, and that the accused officer
refused to summon a supervisor or provide
his star number upon request. The
complainant contacted 911 to report the
officer and Sgt. Senner #1096 responded to
the location.
The complainant alleged that the accused
officer detained him without justification
after the complainant stopped to complain
that the officer's patrol car was parked in
the bike lane, and that the accused officer
refused to summon a supervisor or provide
his star number upon request. The
complainant contacted 911 to report the
officer and Sgt. Senner #1096 responded to
the location.
Finding 1: (None Entered)
",238616,false,8
12085,1075663,Black,M,"Initial / Intake Allegation 1:  The Reporting Party Victim alleges that an
unknown officer who was a passenger in an
vehicle with license plate took his
cell phone and failed to return it
Finding 1: (None Entered)
",238750,false,25
10522,1075344,Black,M,"Initial / Intake Allegation 1:  The complainant alleged that he was
accused of being in possession of a stolen
bike and the accused officers took the bike
from him with no explanation The
complainant informed the accused officers
that the bike was not stolen, but they did not
listen to him. The complainant was not
arrested
Initial / Intake Allegation 1:  The complainant alleged that he was
accused of being in possession of a stolen
bike and the accused officers took the bike
from him with no explanation The
complainant informed the accused officers
that the bike was not stolen, but they did not
listen to him. The complainant was not
arrested.
Finding 1: (None Entered)
",238528,false,18
9062,1075872,Black,M,"Initial / Intake Allegation 1:  The reporting party alleges that without
justification the accused officer/s wrote him
a ticket for parking in a public lot. The
officer/s failed to place the ticket on his
vehicle and he received the notice of this
violation in the mail.
Initial / Intake Allegation 1:  The reporting party alleges that without
justification the accused officer/s wrote him
a ticket for parking in a public lot. The
officer/s failed to place the ticket on his
vehicle and he received the notice of this
violation in the mail
Finding 1: (None Entered)
",238889,false,38
23789,1075068,Black,M,"Initial / Intake Allegation 1:  The complainant alleged that the accused
officer was rude and unprofessional in that
she had a nasty attitude and made a snarky
remark when he asked for her badge
number.
Initial / Intake Allegation 1:  The complainant alleged that the accused
officer was rude and unprofessional in that
she had a nasty attitude and made a snarky
remark when he asked for her badge
number,
Finding 1: (None Entered)
",238304,false,17
16183,1075588,Black,F,"Initial / Intake Allegation 1: The reporting party victim alleged that the
accused was rude and unprofessional when
she attempted to retrieve her property.
Initial / Intake Allegation 1:  The reporting party victim alleged that the
accused was rude and unprofessional when
she attempted to retrieve her property.
Finding 1: (None Entered)
",238714,false,13
7205,1075568,Black,M,"Initial / Intake Allegation 1:  The reporting party victim alleges the
accused officer refused to remove the
handcuffs until he agreed to sign the traffic
citation
 The reporting party victim alleges the
accused officer searched the vehicle
without permission, and to refused to call for
a sergeant
Initial / Intake Allegation 1:  The reporting party victim alleges the
accused officer refused to remove the
handcuffs until he agreed to sign the traffic
citation
The reporting party victim alleges the
accused officer searched the vehicle
without permission, and to refused to call for
a sergeant
Finding 1: (None Entered)
",238706,false,26
5502,1075287,Black,F,"Initial / Intake Allegation 1:  The reporting party alleges that the accused
conducted herself in an unprofessional
manner by being antagonizing and rude
when she laughed at the fact that she
wanted to report an incident of harrassment
and stated in a sarcastic manner, ""She
sounds furious""
 The reporting party stated the accused
officer failed to provide police services in
that she would not file a police report
regarding harassment from her alleged
rapist via FB messaging
Initial / Intake Allegation 1:  The reporting party alleges that the accused
conducted herself in an unprofessional
manner by being antagonizing and rude
when she laughed at the fact that she
wanted to report an incident of harrassment
and stated in a sarcastic manner, ""She
sounds furious”.
The reporting party stated the accused
officer failed to provide police services in
that she would not file a police report
regarding harassment from her alleged
rapist via FB messaging
Finding 1: (None Entered)
",238491,false,23
3694,1075600,"",M,"Initial / Intake Allegation 1: The reporting party victim alleged that the
accused officers regularly harass him by
stopping him without cause when he comes
out of his residence
Finding 1: (None Entered)
",238722,false,7
29015,1075535,"",F,"Initial / Intake Allegation 1: THE REPORTING PARTY VICTIM
ALLEGES HER DAUGHTER WAS THE
VICTIM OF A SEXUAL ASSAULT AND
THE ACCUSED SERGEANT FAILED TO
PROVIDE SERVICE
Initial / Intake Allegation 1: THE REPORTING PARTY VICTIM
ALLEGES HER DAUGHTER WAS THE
VICTIM OF A SEXUAL ASSAULT AND
THE ACCUSED SERGEANT FAILED TO
PROVIDE SERVICE.
Finding 1: (None Entered)
",238696,false,18
29271,1075916,Black,M,"Initial / Intake Allegation 1: The complainant alleged the accused
officers instructed him to walk away from
the corner where he was standing. The
complainant asked the officers if they had
something better to do with their time. The
complainant related the accused officers
then jumped out of their squad car and told
him to put his hands on the car. The officers
searched the complainant without
justification and then let him go.
Finding 1: (None Entered)
",238909,false,12
25918,1076007,Black,F,"Initial / Intake Allegation 1: The reporting victim alleged the accused
directed her to call IPRA when she stated
she wanted to file a complaint.
The reporting victim alleged the accused
were rude and unprofessional in that they
refused to listen to her when she attempted
to explain she was the owner of the home
that was burglarized and also threatened to
arrest her.
Initial / Intake Allegation 1: The reporting victim alleged the accused
directed her to call IPRA when she stated
she wanted to file a complaint.
 The reporting victim alleged the accused
were rude and unprofessional in that they
refused to listen to her when she attempted
to explain she was the owner of the home
that was burglarized and also threatened to
arrest her.
Finding 1: (None Entered)
",238951,false,23
26796,1075969,White,M,"Initial / Intake Allegation 1: The Reporting Party Victim alleges that the
accused issued him fraudulent tickets and
towed his vehicle, which had valid Dealer
Plates and the daily parking pass displayed,
as an abandoned vehicle at the request of
an unidentified female friend of the accused
who resides at The
vehicle towed was not abandoned and is a
new vehicle
Finding 1: (None Entered)
",238937,false,21
8443,1054309,Black,M,"Initial / Intake Allegation 1: The reporting party alleges the accused
officers were rude and unprofessional in
that they refused to give him any
information regarding his fifteen year old
son who was being detained and
questioned.
Finding 1: (None Entered)
",224296,false,8
31631,1054316,"",F,"Initial / Intake Allegation 1: Unknown Police Officers searched her
residence without consent.
The complainant alleged that she called for
a Sergeant the sergeant that arrived was
rude and unprofessional in that he directed
profanities at her and called her a ""Fat ass.""
The complainant further alleges the
sergeant who responded refused to initiate
a Complaint Register Number against the
police officers who searched her residence
without consent.
Initial / Intake Allegation 1:  Unknown Police Officers searched her
residence without consent.
The complainant alleged that she called for
a Sergeant the sergeant that arrived was
rude and unprofessional in that he directed
profanities at her and called her a ""Fat ass.""
The complainant further alleges the
sergeant who responded refused to initiate
a Complaint Register Number against the
police officers who searched her residence
without consent.
Finding 1: (None Entered)
",224302,,121
